Unique ID	Parent	Tier 1	Tier 2	Tier 3	Tier 4	Path	Description	Keywords	Negative Keywords
502	498	Sports	Extreme Sports	Scuba Diving		Sports > Extreme Sports > Scuba Diving	Content relating to Sports > Extreme Sports > Scuba Diving: scuba diving, scuba, underwater, diving. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about canoeing and kayaking, climbing, paintball, skateboarding, snowboarding, surfing and bodyboarding.	scuba diving, sports, extreme sports, scuba, underwater, diving	canoeing and kayaking, climbing, paintball, skateboarding, snowboarding, surfing and bodyboarding, waterskiing and wakeboarding, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
503	498	Sports	Extreme Sports	Skateboarding		Sports > Extreme Sports > Skateboarding	Content relating to Sports > Extreme Sports > Skateboarding: skateboarding, skateboard, skate park. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about canoeing and kayaking, climbing, paintball, scuba diving, snowboarding, surfing and bodyboarding.	skateboarding, sports, extreme sports, skateboard, skate park	canoeing and kayaking, climbing, paintball, scuba diving, snowboarding, surfing and bodyboarding, waterskiing and wakeboarding, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
504	498	Sports	Extreme Sports	Snowboarding		Sports > Extreme Sports > Snowboarding	Content relating to Sports > Extreme Sports > Snowboarding: snowboarding, snowboard, slopes. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about canoeing and kayaking, climbing, paintball, scuba diving, skateboarding, surfing and bodyboarding.	snowboarding, sports, extreme sports, snowboard, slopes	canoeing and kayaking, climbing, paintball, scuba diving, skateboarding, surfing and bodyboarding, waterskiing and wakeboarding, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
505	498	Sports	Extreme Sports	Surfing and Bodyboarding		Sports > Extreme Sports > Surfing and Bodyboarding	Content relating to Sports > Extreme Sports > Surfing and Bodyboarding: surfing, surf, waves, bodyboarding. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about canoeing and kayaking, climbing, paintball, scuba diving, skateboarding, snowboarding.	surfing and bodyboarding, surfing, bodyboarding, sports, extreme sports, surf, waves	canoeing and kayaking, climbing, paintball, scuba diving, skateboarding, snowboarding, waterskiing and wakeboarding, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
506	498	Sports	Extreme Sports	Waterskiing and Wakeboarding		Sports > Extreme Sports > Waterskiing and Wakeboarding	Content relating to Sports > Extreme Sports > Waterskiing and Wakeboarding: waterskiing, wakeboarding, water sports. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about canoeing and kayaking, climbing, paintball, scuba diving, skateboarding, snowboarding.	waterskiing and wakeboarding, waterskiing, wakeboarding, sports, extreme sports, water sports	canoeing and kayaking, climbing, paintball, scuba diving, skateboarding, snowboarding, surfing and bodyboarding, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
508	483	Sports	Fantasy Sports			Sports > Fantasy Sports	Content relating to Sports > Fantasy Sports: fantasy sports, fantasy football, fantasy league. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	fantasy sports, sports, fantasy football, fantasy league	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
509	483	Sports	Field Hockey			Sports > Field Hockey	Content relating to Sports > Field Hockey: field hockey, hockey field. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	field hockey, sports, hockey field	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
510	483	Sports	Figure Skating			Sports > Figure Skating	Content relating to Sports > Figure Skating: figure skating, ice skating, figure skater. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	figure skating, sports, ice skating, figure skater	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
511	483	Sports	Fishing Sports			Sports > Fishing Sports	Content relating to Sports > Fishing Sports: fishing, sport fishing, angling, catch. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	fishing sports, sports, fishing, sport fishing, angling, catch	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
512	483	Sports	Golf			Sports > Golf	Content relating to Sports > Golf: golf, golf course, PGA, golf game. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	golf, sports, golf course, pga, golf game	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
513	483	Sports	Gymnastics			Sports > Gymnastics	Content relating to Sports > Gymnastics: gymnastics, gymnast, floor, balance beam. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	gymnastics, sports, gymnast, floor, balance beam	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
514	483	Sports	Hunting and Shooting			Sports > Hunting and Shooting	Content relating to Sports > Hunting and Shooting: hunting, shooting sports, game hunting. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	hunting and shooting, hunting, shooting, sports, shooting sports, game hunting	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
515	483	Sports	Ice Hockey			Sports > Ice Hockey	Content relating to Sports > Ice Hockey: ice hockey, NHL, hockey game, puck. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	ice hockey, sports, nhl, hockey game, puck	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
516	483	Sports	Inline Skating			Sports > Inline Skating	Content relating to Sports > Inline Skating: inline skating, rollerblading, roller skating. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	inline skating, sports, rollerblading, roller skating	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
517	483	Sports	Lacrosse			Sports > Lacrosse	Content relating to Sports > Lacrosse: lacrosse, lacrosse stick, lacrosse game. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	lacrosse, sports, lacrosse stick, lacrosse game	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
520	483	Sports	Martial Arts			Sports > Martial Arts	Content relating to Sports > Martial Arts: martial arts, karate, judo, MMA, fighting. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	martial arts, sports, karate, judo, mma, fighting	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
521	483	Sports	Olympic Sports			Sports > Olympic Sports	Content relating to Sports > Olympic Sports: Olympics, Olympic games, Olympic sports. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	olympic sports, sports, olympics, olympic games	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
522	521	Sports	Olympic Sports	Summer Olympic Sports		Sports > Olympic Sports > Summer Olympic Sports	Content relating to Sports > Olympic Sports > Summer Olympic Sports: Summer Olympics, Olympic summer sports. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about winter olympic sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking.	summer olympic sports, sports, olympic sports, summer olympics, olympic summer sports	winter olympic sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
523	521	Sports	Olympic Sports	Winter Olympic Sports		Sports > Olympic Sports > Winter Olympic Sports	Content relating to Sports > Olympic Sports > Winter Olympic Sports: Winter Olympics, skiing, skating, winter sports. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about summer olympic sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking.	winter olympic sports, sports, olympic sports, winter olympics, skiing, skating, winter sports	summer olympic sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
524	483	Sports	Poker and Professional Gambling			Sports > Poker and Professional Gambling	Content relating to Sports > Poker and Professional Gambling: poker, professional gambling, poker tournament. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	poker and professional gambling, poker, professional gambling, sports, poker tournament	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
525	483	Sports	Rodeo			Sports > Rodeo	Content relating to Sports > Rodeo: rodeo, bull riding, rodeo events. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	rodeo, sports, bull riding, rodeo events	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
526	483	Sports	Rowing			Sports > Rowing	Content relating to Sports > Rowing: rowing, crew, crew team, rowing boat. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	rowing, sports, crew, crew team, rowing boat	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
527	483	Sports	Rugby			Sports > Rugby	Content relating to Sports > Rugby: rugby, rugby union, rugby league, rugby game. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	rugby, sports, rugby union, rugby league, rugby game	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
528	527	Sports	Rugby	Rugby League		Sports > Rugby > Rugby League	Content relating to Sports > Rugby > Rugby League: rugby league, NRL, league rugby. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about rugby union, sports betting only if gambling-focused, video games, fitness wellness only, travel booking.	rugby league, sports, rugby, nrl, league rugby	rugby union, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
529	527	Sports	Rugby	Rugby Union		Sports > Rugby > Rugby Union	Content relating to Sports > Rugby > Rugby Union: rugby union, rugby world cup. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about rugby league, sports betting only if gambling-focused, video games, fitness wellness only, travel booking.	rugby union, sports, rugby, rugby world cup	rugby league, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
530	483	Sports	Sailing			Sports > Sailing	Content relating to Sports > Sailing: sailing, yacht, sailboat, regatta. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	sailing, sports, yacht, sailboat, regatta	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
531	483	Sports	Skiing			Sports > Skiing	Content relating to Sports > Skiing: skiing, ski, slopes, alpine skiing. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	skiing, sports, ski, slopes, alpine skiing	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
532	483	Sports	Snooker/Pool/Billiards			Sports > Snooker/Pool/Billiards	Content relating to Sports > Snooker/Pool/Billiards: snooker, pool, billiards, cue sports. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	snooker/pool/billiards, snooker, pool, billiards, sports, cue sports	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
533	483	Sports	Soccer			Sports > Soccer	Content relating to Sports > Soccer: soccer, football, FIFA, Premier League. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	soccer, football, fifa, sports, premier league	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
535	483	Sports	Softball			Sports > Softball	Content relating to Sports > Softball: softball, softball game, fastpitch. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	softball, sports, softball game, fastpitch	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
551	483	Sports	Sports Equipment			Sports > Sports Equipment	Content relating to Sports > Sports Equipment: sports equipment, gear, athletic equipment. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	sports equipment, sports, gear, athletic equipment	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
536	483	Sports	Squash			Sports > Squash	Content relating to Sports > Squash: squash, squash court, racket. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	squash, sports, squash court, racket	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
537	483	Sports	Swimming			Sports > Swimming	Content relating to Sports > Swimming: swimming, swim, pool, swimmer. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	swimming, sports, swim, pool, swimmer	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
538	483	Sports	Table Tennis			Sports > Table Tennis	Content relating to Sports > Table Tennis: table tennis, ping pong. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	table tennis, sports, ping pong	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
539	483	Sports	Tennis			Sports > Tennis	Content relating to Sports > Tennis: tennis, Wimbledon, tennis match. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	tennis, sports, wimbledon, tennis match	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
540	483	Sports	Track and Field			Sports > Track and Field	Content relating to Sports > Track and Field: track and field, athletics, running, jumping. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	track and field, track, field, sports, athletics, running, jumping	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
541	483	Sports	Volleyball			Sports > Volleyball	Content relating to Sports > Volleyball: volleyball, volleyball game, net. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	volleyball, sports, volleyball game, net	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
542	483	Sports	Walking			Sports > Walking	Content relating to Sports > Walking: walking, fitness walking, race walking. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	walking, sports, fitness walking, race walking	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
543	483	Sports	Water Polo			Sports > Water Polo	Content relating to Sports > Water Polo: water polo, pool polo. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	water polo, sports, pool polo	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
544	483	Sports	Weightlifting			Sports > Weightlifting	Content relating to Sports > Weightlifting: weightlifting, weight lifter, powerlifting. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	weightlifting, sports, weight lifter, powerlifting	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
546	483	Sports	Wrestling			Sports > Wrestling	Content relating to Sports > Wrestling: wrestling, WWE, wrestler, grappling. Use for sports leagues, teams, athletes, competitions, coaching, training, scores, schedules, transfers, and fan-following coverage. Relevant pages may include scores, schedules, rosters, athlete profiles, coaching topics, statistics, transfer news, and fan analysis. Avoid classifying content here when it is primarily about american football, australian rules football, auto racing, badminton, baseball, basketball.	wrestling, sports, wwe, wrestler, grappling	american football, australian rules football, auto racing, badminton, baseball, basketball, beach volleyball, bodybuilding, bowling, boxing, cheerleading, college sports, sports betting only if gambling-focused, video games, fitness wellness only, travel booking
552		Style & Fashion				Style & Fashion	Content relating to Style & Fashion: fashion, style, clothing, apparel. Use for apparel, accessories, beauty-adjacent fashion styling, shopping, seasonal trends, brand discovery, and wardrobe advice. Avoid classifying content here when it is primarily about home decor only, medical dermatology only, stock investing, sports match recaps, attractions, automotive.	style and fashion, style, fashion, clothing, apparel	home decor only, medical dermatology only, stock investing, sports match recaps, attractions, automotive, books and literature, business and finance, careers, communication, crime, disasters
553	552	Style & Fashion	Beauty			Style & Fashion > Beauty	Content relating to Style & Fashion > Beauty: beauty, makeup, cosmetics, beauty tips. Use for apparel, accessories, beauty-adjacent fashion styling, shopping, seasonal trends, brand discovery, and wardrobe advice. Avoid classifying content here when it is primarily about body art, children's clothing, designer clothing, fashion trends, high fashion, men's fashion.	beauty, style and fashion, style, fashion, makeup, cosmetics, beauty tips	body art, children's clothing, designer clothing, fashion trends, high fashion, men's fashion, personal care, street style, women's fashion, home decor only, medical dermatology only, stock investing, sports match recaps
554	553	Style & Fashion	Beauty	Hair Care		Style & Fashion > Beauty > Hair Care	Content relating to Style & Fashion > Beauty > Hair Care: hair care, shampoo, conditioner, hair style. Use for apparel, accessories, beauty-adjacent fashion styling, shopping, seasonal trends, brand discovery, and wardrobe advice. Avoid classifying content here when it is primarily about makeup and accessories, nail care, natural and organic beauty, perfume and fragrance, skin care, home decor only.	hair care, style and fashion, style, fashion, beauty, shampoo, conditioner, hair style	makeup and accessories, nail care, natural and organic beauty, perfume and fragrance, skin care, home decor only, medical dermatology only, stock investing, sports match recaps
555	553	Style & Fashion	Beauty	Makeup and Accessories		Style & Fashion > Beauty > Makeup and Accessories	Content relating to Style & Fashion > Beauty > Makeup and Accessories: makeup, cosmetics, beauty accessories. Use for apparel, accessories, beauty-adjacent fashion styling, shopping, seasonal trends, brand discovery, and wardrobe advice. Avoid classifying content here when it is primarily about hair care, nail care, natural and organic beauty, perfume and fragrance, skin care, home decor only.	makeup and accessories, makeup, accessories, style and fashion, style, fashion, beauty, cosmetics, beauty accessories	hair care, nail care, natural and organic beauty, perfume and fragrance, skin care, home decor only, medical dermatology only, stock investing, sports match recaps
556	553	Style & Fashion	Beauty	Nail Care		Style & Fashion > Beauty > Nail Care	Content relating to Style & Fashion > Beauty > Nail Care: nail care, manicure, pedicure, nails. Use for apparel, accessories, beauty-adjacent fashion styling, shopping, seasonal trends, brand discovery, and wardrobe advice. Avoid classifying content here when it is primarily about hair care, makeup and accessories, natural and organic beauty, perfume and fragrance, skin care, home decor only.	nail care, style and fashion, style, fashion, beauty, manicure, pedicure, nails	hair care, makeup and accessories, natural and organic beauty, perfume and fragrance, skin care, home decor only, medical dermatology only, stock investing, sports match recaps
